1971,1977,1980,1984 - 85,1989,1991 - 92,1996,1998,1999,2004,2009,2014
-2.6000061,-5.9000015,3,1.9000015,2.6000061,-0.5,1.6000023,-2.5999985,-1.3999977,-0.29999924,1.7999992,0.40000153
16.100002,16.400002,18.900002,2.9000015,9.3999977,10.200005,9.3000031,5.4000015,4.3000031,6.5999985,1.5,0.20000458
8.5999985,6.2999954,12.700001,0.8999939,1.1999969,11.600002,9,8.7999954,7.2999954,6.3000031,5.7000046,1.5
7.6000023,9.4000015,13.5,11.899998,7.4000015,7.1999969,4.5,3.9000015,4.3000031,4.6000061,1.5999985,-0.19999695
9.5999985,7.9000015,11.700001,7.6000061,8.7000008,14.999996,11.199997,12.400002,8.4999962,5.5,2.8000031,1.0999985
12.399998,5.0999985,6.5999985,8.2999954,3.2999954,7.2000008,5.0999985,8.1999969,6.6000061,3.5,4.6999969,2
16.799999,10.599998,14.300003,10.800003,12.699997,5.3999977,11.099998,12,9,8.5,1.6999969,1
11.099998,12.399998,15.899998,6,7,10.599998,6.0999985,4.9000015,4,3.9000015,3.3000031,2
14.899998,10.199997,15.499996,12.900002,8.1999969,13.399998,7.6999969,9,6,4.8999939,5.2000008,0.5
7.6999969,6.9000015,12.599998,9.5,5.5,8.8999939,5.7000008,6.5999985,5.2000046,3.5999985,1.5,0.19999695
2.6000061,4,6.1000023,7.7999954,4.6999969,6.3000031,6.4000015,6.6999969,5.4000015,4.6999969,2,2.5
2.9000015,2.3000031,4,7.0999985,5.3000031,9.6000023,7.1000023,8.5999985,4.8999977,5.9000015,2.0999985,1.3000031
13.900002,7,10.200001,6.4000015,5.5999985,7.2000008,8.9000015,7.2000008,4.4000015,4.6999969,3.1000061,1.0999985
15,13.100002,21,5.8000031,8.3000031,15.200001,11.800003,13.899998,9,5.9000015,4.2000008,3.1000023
5.5999985,5.4000015,9,5.7999954,7.4000015,6.3999939,5.7999954,6.3000031,8.1999969,7.7000008,0.59999847,-0.8999939
12.300003,2.5,11.799999,10.599998,4.9000015,9,6.3999977,5.5,6.0999985,6.0999985,4.0999985,2.3000031
4.7000008,7.7000008,11.299999,8.0999985,6.7999954,6.5,5.2000008,4.3999977,1.3000031,-2.2999954,-3,-2.7999954
8,8.1999969,10.800003,4.6999969,3.9000015,7.0999985,6.3000031,6.9000015,5.0999985,1,0.90000153,1
9.2000008,9.5,15.900002,5.2999992,10.999996,12.299999,10.400002,10.099998,9.3999977,7.6000023,4.1999969,3.6999969
6.0999985,6.0999985,6.2000046,2.8999939,6.2999954,6.5,6.8000031,7,5.9000015,3.8999939,1.9000015,1.3000031
6.9000015,3.7999992,9.8999977,11.700005,4.8000031,6.7999992,3.7999992,2.8999977,4.3999939,2.2999992,2,1.2000046
